"1Cor" "1Thes" "1Tim" "2Cor" "2Thes" "2Tim" "Col" "Eph" "Gal" "Hbr" "Lao" "Phlm" "Phlp" "Rom" "Tit"
"marcus" 0 0 0 0 0 0 0.0683060109289618 0 0 0 0 0.31055900621118 0 0 0
"mare" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"mari" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"masculi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"masculorum" 0.0152765047357165 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0
"massa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"massam" 0.0152765047357165 0 0 0 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"matre" 0 0 0 0 0 0.085397096498719 0 0 0 0.0217013888888889 0 0 0 0 0
"matrimonio" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mearum" 0 0 0 0 0 0.085397096498719 0 0 0.0469043151969981 0 0 0 0 0 0
"meliora" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"melioribus" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"mementote" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"mendacibus" 0 0 0.0628535512256442 0 0.132978723404255 0 0 0 0 0 0 0 0 0 0
"mendacio" 0 0 0 0 0.132978723404255 0 0 0 0 0 0 0 0 0.0150875075437538 0
"mensa" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"mentiri" 0 0 0 0 0 0 0.0683060109289618 0 0 0.0217013888888889 0 0 0 0 0
"mentis" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"merces" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"metu" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0.0640614990390775 0 0
"mi" 0 0 0 0 0 0.085397096498719 0 0 0 0.0217013888888889 0 0 0 0 0
"minimo" 0.0152765047357165 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0 0
"ministrare" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"ministratur" 0 0 0 0.0464037122969838 0 0 0 0 0 0 0 0 0 0 0
"miserebor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"miseretur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"misericordiae" 0 0 0 0 0 0 0.0683060109289618 0 0 0 0 0 0 0.0150875075437538 0
"misistis" 0 0 0 0 0 0 0 0 0 0 0 0 0.128122998078155 0 0
"mittam" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"modestiam" 0 0 0 0.0232018561484919 0 0 0.0683060109289618 0 0 0 0 0 0 0 0
"modico" 0 0 0.0628535512256442 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"monte" 0 0 0 0 0 0 0 0 0.0469043151969981 0.0217013888888889 0 0 0 0 0
"mores" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"moriens" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"morientes" 0 0 0 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"mortali" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"mortificati" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"mortuum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"moysen" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"mulieris" 0.0152765047357165 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0 0
"multam" 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0.31055900621118 0 0 0
"multarum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"multas" 0 0 0 0.0464037122969838 0 0 0 0 0 0 0 0 0 0 0
"mysteria" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mysterii" 0 0 0 0 0 0 0.0683060109289618 0 0 0 0 0 0 0.0150875075437538 0
"mysterio" 0.0152765047357165 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0 0
"naturali" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"negavit" 0 0 0.0628535512256442 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"negligere" 0 0 0.0628535512256442 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"negotium" 0.0152765047357165 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0 0
"nequitia" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"nescit" 0.0152765047357165 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0
"nitentiae" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"noluisti" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"nolumus" 0 0.0711743772241993 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"nomini" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"novimus" 0 0 0 0.0464037122969838 0 0 0 0 0 0 0 0 0 0 0
"novissima" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"novissime" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"novissimis" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"nubat" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nube" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nudi" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"nulli" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"nutriat" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ob" 0 0 0 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0.150829562594268
"obediendum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"obedistis" 0 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0
"obeditionem" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"obediunt" 0 0 0 0 0.132978723404255 0 0 0 0 0 0 0 0 0.0150875075437538 0
"oblivisci" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"obscuratum" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"obsecra" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"obviavit" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"occiderunt" 0 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"occidit" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"oculi" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"oculum" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0 0
"odibiles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0.150829562594268
"odientes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0.150829562594268
"odio" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"offenderunt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"offensionis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"offerre" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"offert" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"offeruntur" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"olim" 0 0 0 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"olivae" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"onesimo" 0 0 0 0 0 0 0.0683060109289618 0 0 0 0 0.31055900621118 0 0 0
"onesiphori" 0 0 0 0 0 0.170794192997438 0 0 0 0 0 0 0 0 0
"operamini" 0 0 0 0 0 0 0.0683060109289618 0 0 0 0 0 0.0640614990390775 0 0
"operatum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"opertum" 0 0 0 0.0464037122969838 0 0 0 0 0 0 0 0 0 0 0
"orabo" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"orans" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"orare" 0.0152765047357165 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0
"oratione" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"orationes" 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0.31055900621118 0 0 0
"orbem" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"oris" 0 0 0 0 0.132978723404255 0 0 0.0464684014869888 0 0 0 0 0 0 0
"ossibus" 0 0 0 0 0 0 0 0.0464684014869888 0 0.0217013888888889 0 0 0 0 0
"ostendentes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.301659125188537
"ostendere" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"ostendit" 0.0152765047357165 0 0 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"otiosae" 0 0 0.125707102451288 0 0 0 0 0 0 0 0 0 0 0 0
"pane" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"panis" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"paravit" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"parce" 0 0 0 0.0464037122969838 0 0 0 0 0 0 0 0 0 0 0
"parco" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"partem" 0 0 0.0628535512256442 0 0 0 0.0683060109289618 0 0 0 0 0 0 0 0
"particeps" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"participatio" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"pascha" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"passionem" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"pati" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0.0640614990390775 0 0
"patiamini" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"patientes" 0 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"patientiae" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"patietur" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"patimini" 0.0152765047357165 0 0 0 0.132978723404255 0 0 0 0 0 0 0 0 0 0
"patribus" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"pauperum" 0.0152765047357165 0 0 0 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"peccantes" 0.0152765047357165 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0
"peccare" 0.0152765047357165 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0 0
"peccat" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pedum" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"penuriam" 0 0 0 0 0 0 0 0 0 0 0 0 0.128122998078155 0 0
"pepercit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"percussorem" 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0.150829562594268
"perditionem" 0 0 0.0628535512256442 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"perditionis" 0 0 0 0 0.132978723404255 0 0 0 0 0 0 0 0.0640614990390775 0 0
"perfectorum" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"perfectos" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"perfectus" 0 0 0 0 0 0.085397096498719 0 0 0 0 0 0 0.0640614990390775 0 0
"perficere" 0 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0
"perhibente" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"peribunt" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"permanebo" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"permanere" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0.0640614990390775 0 0
"permiserit" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"perpetuum" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"persecutiones" 0 0 0 0 0 0.170794192997438 0 0 0 0 0 0 0 0 0
"persecutionibus" 0 0 0 0.0232018561484919 0.132978723404255 0 0 0 0 0 0 0 0 0 0
"persequebatur" 0 0 0 0 0 0 0 0 0.0938086303939962 0 0 0 0 0 0
"pertinet" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0.31055900621118 0 0 0
"pervenimus" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"petitiones" 0 0 0 0 0 0 0 0 0 0 0.408163265306122 0 0.0640614990390775 0 0
"petra" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"petro" 0 0 0 0 0 0 0 0 0.0938086303939962 0 0 0 0 0 0
"philippis" 0 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"pie" 0 0 0 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0.150829562594268
"pietas" 0 0 0.125707102451288 0 0 0 0 0 0 0 0 0 0 0 0
"pietatis" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"pigri" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0.150829562594268
"pit" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"placentem" 0 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0
"placeo" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"plagis" 0 0 0 0.0464037122969838 0 0 0 0 0 0 0 0 0 0 0
"pleni" 0 0 0 0 0 0 0.0683060109289618 0 0 0 0 0 0 0.0150875075437538 0
"plenitudinem" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0 0
"pluribus" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"ponam" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"pondus" 0 0 0 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"portabit" 0 0 0 0 0 0 0 0 0.0938086303939962 0 0 0 0 0 0
"portate" 0.0152765047357165 0 0 0 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"posita" 0 0 0.0628535512256442 0 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"positum" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"posset" 0 0 0 0 0 0 0 0 0.0938086303939962 0 0 0 0 0 0
"possidebunt" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"possidentes" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"possidere" 0.0152765047357165 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0 0
"postea" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"postquam" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"postulat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"posui" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"potentes" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"potentia" 0 0 0 0.0232018561484919 0 0 0 0.0464684014869888 0 0 0 0 0 0 0
"potentiam" 0 0 0 0 0 0 0.0683060109289618 0 0 0 0 0 0 0.0150875075437538 0
"potius" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"praecepimus" 0 0.0711743772241993 0 0 0.132978723404255 0 0 0 0 0 0 0 0 0 0
"praecepta" 0 0.0711743772241993 0 0 0 0 0.0683060109289618 0 0 0 0 0 0 0 0
"praedicamus" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"praedicator" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"praedicatum" 0 0 0.0628535512256442 0 0 0 0.0683060109289618 0 0 0 0 0 0 0 0
"praedicavimus" 0 0.0711743772241993 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"praedixi" 0 0 0 0.0232018561484919 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"praeparavit" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"praescivit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"praesto" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"praesunt" 0 0.0711743772241993 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0
"praevaricatio" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"praevaricator" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"pretio" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prima" 0 0 0 0 0 0.085397096498719 0 0 0 0 0 0 0.0640614990390775 0 0
"primitias" 0 0 0 0 0.132978723404255 0 0 0 0 0 0 0 0 0.0150875075437538 0
"primitiva" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"principatum" 0.0152765047357165 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0 0
"principes" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"principio" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0.0640614990390775 0 0
"principum" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prior" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"priore" 0 0 0 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"priori" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"priscam" 0 0 0 0 0 0.085397096498719 0 0 0 0 0 0 0 0.0150875075437538 0
"probat" 0 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"probate" 0 0.0711743772241993 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0 0
"probationem" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"probatus" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"probet" 0.0152765047357165 0 0 0 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"probetis" 0 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0
"prodigiis" 0 0 0 0.0232018561484919 0.132978723404255 0 0 0 0 0 0 0 0 0 0
"proficient" 0 0 0 0 0 0.170794192997438 0 0 0 0 0 0 0 0 0
"proficiscar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"profundum" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"prohibitus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"promiserat" 0 0 0 0 0 0 0 0 0.0469043151969981 0 0 0 0 0.0150875075437538 0
"promisit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0.150829562594268
"promissa" 0 0 0 0 0 0 0 0 0.0469043151969981 0 0 0 0 0.0150875075437538 0
"promissione" 0 0 0 0 0 0 0 0.0464684014869888 0.0469043151969981 0 0 0 0 0 0
"promittentes" 0 0 0.125707102451288 0 0 0 0 0 0 0 0 0 0 0 0
"promptum" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"prophet" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"propheta" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0 0.150829562594268
"prophetans" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"propheti" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prophetia" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prophetias" 0 0.0711743772241993 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0
"proposuit" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"proprio" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0.150829562594268
"provocare" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0 0
"proximo" 0 0 0 0 0 0 0 0.0464684014869888 0 0 0 0 0 0.0150875075437538 0
"psallam" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"psalmis" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0 0
"pudica" 0 0 0 0 0 0 0 0 0 0 0.408163265306122 0 0.0640614990390775 0 0
"pugnas" 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0 0.150829562594268
"pura" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"puro" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"puta" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"putatis" 0 0 0 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"putium" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"puto" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quadraginta" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"quale" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"quatuordecim" 0 0 0 0.0232018561484919 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"que" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0.408163265306122 0 0 0 0
"quidquam" 0 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"quoadusque" 0.0152765047357165 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"quocumque" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"quodam" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"quorumdam" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0 0
"quotiescumque" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ra" 0.0152765047357165 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0 0
"radicati" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0 0
"rami" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"ramis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"rapinam" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0.0640614990390775 0 0
"recipiet" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0 0
"reconciliati" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"reconciliationis" 0 0 0 0.0464037122969838 0 0 0 0 0 0 0 0 0 0 0
"reconciliavit" 0 0 0 0.0232018561484919 0 0 0.0683060109289618 0 0 0 0 0 0 0 0
"reddat" 0.0152765047357165 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0 0
"redimentes" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0 0
"redimeret" 0 0 0 0 0 0 0 0 0.0469043151969981 0 0 0 0 0 0.150829562594268
"regere" 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"regionibus" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"regnet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"regula" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"regulam" 0 0 0 0.0232018561484919 0 0 0 0 0.0469043151969981 0 0 0 0 0 0
"regum" 0 0 0.0628535512256442 0 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"relinquitur" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"reliquiae" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"reliquit" 0 0 0 0 0 0.085397096498719 0 0 0 0.0217013888888889 0 0 0 0 0
"reliquum" 0.0152765047357165 0 0 0 0 0 0 0 0 0 0.408163265306122 0 0 0 0
"renovatur" 0 0 0 0.0232018561484919 0 0 0.0683060109289618 0 0 0 0 0 0 0 0
"repletus" 0 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0.0640614990390775 0 0
"reposita" 0 0 0 0 0 0.085397096498719 0.0683060109289618 0 0 0 0 0 0 0 0
"repromissionibus" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"repromissionis" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"repulit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"reputabitur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"reputata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"requievit" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"rere" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rerum" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"resurgent" 0.0152765047357165 0.0711743772241993 0 0 0 0 0 0 0 0 0 0 0 0 0
"resurrectione" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
"ret" 0.0305530094714329 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"retineamus" 0 0 0 0 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"retinete" 0 0 0 0 0 0 0 0 0 0 0.816326530612245 0 0 0 0
"retribuam" 0 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0 0.0150875075437538 0
